,index,Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,distance_group,Date_Month,airbnb_price_mean
8863,8883,Moonee Ponds,4,h,1810000.0,6.2,3039.0,2.0,2.0,431.0,,1894.0,Moonee Valley,-37.77019,144.92691000000005,6232.0,"(0, 10]",2017-01-01,100.98076923076923
8864,8884,Moonee Ponds,2,h,1020000.0,6.2,3039.0,1.0,1.0,269.0,,,Moonee Valley,-37.75782,144.92088,6232.0,"(0, 10]",2017-01-01,100.98076923076923
8865,8885,Moonee Ponds,2,h,1250000.0,6.2,3039.0,1.0,1.0,450.0,,,Moonee Valley,-37.76121,144.92525,6232.0,"(0, 10]",2017-01-01,100.98076923076923
8866,8886,Moorabbin,3,h,1175000.0,14.3,3189.0,2.0,6.0,650.0,,,Kingston,-37.9379,145.05456,2555.0,"(10, 20]",2017-01-01,97.0
8867,8887,Mordialloc,4,h,800000.0,21.5,3195.0,3.0,3.0,638.0,,,Kingston,-38.004059999999996,145.09502,3650.0,"(20, 30]",2017-01-01,143.04225352112675
8868,8888,Mordialloc,4,h,1225000.0,21.5,3195.0,2.0,2.0,893.0,,,Kingston,-37.99991,145.09417,3650.0,"(20, 30]",2017-01-01,143.04225352112675
8869,8889,Mount Waverley,3,h,1205000.0,14.2,3149.0,2.0,2.0,402.0,143.0,1960.0,Monash,-37.87389,145.12783000000005,13366.0,"(10, 20]",2017-01-01,119.41558441558442
8870,8890,Mount Waverley,4,h,1720000.0,14.2,3149.0,2.0,3.0,741.0,,,Monash,-37.86989000000001,145.1434,13366.0,"(10, 20]",2017-01-01,119.41558441558442
8871,8891,Mount Waverley,5,h,1600000.0,14.2,3149.0,3.0,3.0,728.0,,,Monash,-37.8778,145.11236,13366.0,"(10, 20]",2017-01-01,119.41558441558442
8872,8892,Mount Waverley,3,h,944000.0,14.2,3149.0,1.0,1.0,446.0,,,Monash,-37.86071,145.1278,13366.0,"(10, 20]",2017-01-01,119.41558441558442
8873,8893,Mount Waverley,3,h,1385000.0,14.2,3149.0,1.0,2.0,807.0,167.0,1970.0,Monash,-37.86618,145.14757,13366.0,"(10, 20]",2017-01-01,119.41558441558442
8874,8894,Mount Waverley,3,h,2000000.0,14.2,3149.0,1.0,2.0,1028.0,181.0,1965.0,Monash,-37.89757,145.11825,13366.0,"(10, 20]",2017-01-01,119.41558441558442
8875,8895,Narre Warren,3,h,650000.0,34.1,3805.0,1.0,4.0,1042.0,,,Casey,-38.03147,145.31126,9376.0,"(30, 40]",2017-01-01,225.23529411764707
8876,8896,Narre Warren,3,h,655000.0,34.1,3805.0,2.0,2.0,731.0,,1972.0,Casey,-38.029379999999996,145.31876,9376.0,"(30, 40]",2017-01-01,225.23529411764707
8877,8897,Newport,2,h,710000.0,6.2,3015.0,1.0,2.0,120.0,121.0,2011.0,Hobsons Bay,-37.84026,144.86667,5498.0,"(0, 10]",2017-01-01,132.04615384615386
8878,8898,Newport,3,h,1330000.0,6.2,3015.0,1.0,3.0,758.0,,,Hobsons Bay,-37.84522,144.86516,5498.0,"(0, 10]",2017-01-01,132.04615384615386
8879,8899,North Melbourne,2,u,550000.0,1.8,3051.0,1.0,0.0,4563.0,,,Melbourne,-37.79939,144.94635,6821.0,"(0, 10]",2017-01-01,112.23372781065089
8880,8900,North Melbourne,2,h,962000.0,1.8,3051.0,1.0,0.0,91.0,2.0,,Melbourne,-37.80037,144.94981,6821.0,"(0, 10]",2017-01-01,112.23372781065089
8881,8901,North Melbourne,2,t,936000.0,1.8,3051.0,1.0,0.0,0.0,,,Melbourne,-37.80487,144.95705,6821.0,"(0, 10]",2017-01-01,112.23372781065089
8882,8902,Northcote,4,h,1900000.0,5.3,3070.0,2.0,2.0,313.0,,,Darebin,-37.76501,145.00269,11364.0,"(0, 10]",2017-01-01,113.28169014084507
8883,8903,Northcote,3,h,1605000.0,5.3,3070.0,1.0,0.0,507.0,,,Darebin,-37.77124,145.002,11364.0,"(0, 10]",2017-01-01,113.28169014084507
8884,8904,Northcote,3,h,1415000.0,5.3,3070.0,1.0,1.0,366.0,,,Darebin,-37.78103,144.998,11364.0,"(0, 10]",2017-01-01,113.28169014084507
8885,8905,Northcote,2,u,390000.0,5.3,3070.0,1.0,1.0,0.0,,,Darebin,-37.766220000000004,145.01596,11364.0,"(0, 10]",2017-01-01,113.28169014084507
8886,8906,Nunawading,4,h,1100000.0,15.4,3131.0,2.0,3.0,596.0,136.0,1975.0,Whitehorse,-37.80827,145.18098999999995,4973.0,"(10, 20]",2017-01-01,112.5925925925926
8887,8907,Nunawading,3,h,926000.0,15.4,3131.0,1.0,0.0,738.0,,1954.0,Whitehorse,-37.813759999999995,145.17641,4973.0,"(10, 20]",2017-01-01,112.5925925925926
8888,8908,Oak Park,2,t,610000.0,11.2,3046.0,1.0,1.0,182.0,112.0,2015.0,Moreland,-37.711999999999996,144.91761,2651.0,"(10, 20]",2017-01-01,69.03333333333333
8889,8909,Oakleigh East,5,h,1525000.0,12.3,3166.0,3.0,6.0,774.0,,,Monash,-37.90119,145.1068,2547.0,"(10, 20]",2017-01-01,113.14285714285714
8890,8910,Oakleigh East,6,h,1900000.0,12.3,3166.0,4.0,3.0,1063.0,,,Monash,-37.909,145.12059,2547.0,"(10, 20]",2017-01-01,113.14285714285714
8891,8911,Ormond,1,u,454000.0,11.4,3204.0,1.0,1.0,1006.0,51.0,2010.0,Glen Eira,-37.90164,145.04138999999995,3578.0,"(10, 20]",2017-01-01,114.6125
8892,8912,Ormond,2,u,562000.0,11.4,3204.0,1.0,1.0,0.0,88.0,1970.0,Glen Eira,-37.90286,145.04772,3578.0,"(10, 20]",2017-01-01,114.6125
8893,8913,Parkdale,3,t,1000000.0,21.5,3195.0,2.0,2.0,298.0,124.0,1995.0,Kingston,-37.994640000000004,145.08098999999999,5087.0,"(20, 30]",2017-01-01,143.04225352112675
8894,8914,Parkdale,3,h,820000.0,21.5,3195.0,2.0,2.0,445.0,,1997.0,Kingston,-37.996520000000004,145.08523,5087.0,"(20, 30]",2017-01-01,143.04225352112675
8895,8915,Pascoe Vale,3,h,870000.0,8.5,3044.0,1.0,2.0,654.0,,,Moreland,-37.727959999999996,144.93885,7485.0,"(0, 10]",2017-01-01,98.95
8896,8916,Pascoe Vale,3,h,800000.0,8.5,3044.0,1.0,2.0,287.0,,,Moreland,-37.72392,144.94951,7485.0,"(0, 10]",2017-01-01,98.95
8897,8917,Pascoe Vale,5,h,1501000.0,8.5,3044.0,3.0,3.0,681.0,263.0,1960.0,Moreland,-37.72565,144.94953999999996,7485.0,"(0, 10]",2017-01-01,98.95
8898,8918,Pascoe Vale,3,h,1663000.0,8.5,3044.0,1.0,2.0,956.0,,,Moreland,-37.73103,144.93963,7485.0,"(0, 10]",2017-01-01,98.95
8899,8919,Pascoe Vale,4,h,780000.0,8.5,3044.0,2.0,3.0,555.0,128.0,1950.0,Moreland,-37.71561,144.94336,7485.0,"(0, 10]",2017-01-01,98.95
8900,8920,Point Cook,5,h,660000.0,14.7,3030.0,2.0,2.0,571.0,227.6,2011.0,Wyndham,-37.89467,144.72018,15542.0,"(10, 20]",2017-01-01,115.74806201550388
8901,8921,Port Melbourne,3,u,1631000.0,3.5,3207.0,2.0,2.0,0.0,,,Port Phillip,-37.840070000000004,144.94128999999995,8648.0,"(0, 10]",2017-01-01,200.2101167315175
8902,8922,Port Melbourne,3,h,1665000.0,3.5,3207.0,3.0,2.0,121.0,,,Port Phillip,-37.83591,144.93648000000005,8648.0,"(0, 10]",2017-01-01,200.2101167315175
8903,8923,Port Melbourne,4,h,2450000.0,3.5,3207.0,3.0,2.0,210.0,210.0,2010.0,Port Phillip,-37.83933,144.93771,8648.0,"(0, 10]",2017-01-01,200.2101167315175
8904,8924,Prahran,1,u,399000.0,4.6,3181.0,1.0,0.0,0.0,,,Stonnington,-37.85279,145.00811000000004,7717.0,"(0, 10]",2017-01-01,148.1695652173913
8905,8925,Prahran,2,u,1240000.0,4.6,3181.0,1.0,1.0,0.0,,,Stonnington,-37.85417,145.00929,7717.0,"(0, 10]",2017-01-01,148.1695652173913
8906,8926,Reservoir,3,h,840000.0,12.0,3073.0,1.0,4.0,614.0,120.0,1960.0,Darebin,-37.71562,145.02175,21650.0,"(10, 20]",2017-01-01,273.9264705882353
8907,8927,Reservoir,2,h,560000.0,12.0,3073.0,1.0,1.0,198.0,,,Darebin,-37.72874,145.02988,21650.0,"(10, 20]",2017-01-01,273.9264705882353
8908,8928,Reservoir,4,h,900000.0,12.0,3073.0,1.0,2.0,836.0,,,Darebin,-37.70343,145.03082,21650.0,"(10, 20]",2017-01-01,273.9264705882353
8909,8929,Reservoir,4,h,902000.0,12.0,3073.0,2.0,3.0,700.0,,,Darebin,-37.71073,145.01775,21650.0,"(10, 20]",2017-01-01,273.9264705882353
8910,8930,Reservoir,3,h,825000.0,12.0,3073.0,2.0,5.0,537.0,,,Darebin,-37.70047,145.02881000000005,21650.0,"(10, 20]",2017-01-01,273.9264705882353
8911,8931,Reservoir,2,t,668500.0,12.0,3073.0,2.0,1.0,138.0,104.63,2014.0,Darebin,-37.72487,145.00705,21650.0,"(10, 20]",2017-01-01,273.9264705882353
8912,8932,Richmond,2,h,1165000.0,2.4,3121.0,1.0,1.0,149.0,,,Yarra,-37.81954,145.00304,14949.0,"(0, 10]",2017-01-01,162.26273885350318
8913,8933,Richmond,2,u,890500.0,2.4,3121.0,2.0,2.0,180.0,123.0,1940.0,Yarra,-37.81443,144.99079,14949.0,"(0, 10]",2017-01-01,162.26273885350318
8914,8934,Richmond,2,h,1442000.0,2.4,3121.0,2.0,1.0,163.0,,,Yarra,-37.82259000000001,144.99077,14949.0,"(0, 10]",2017-01-01,162.26273885350318
8915,8935,Ringwood East,2,u,560000.0,21.3,3135.0,1.0,2.0,217.0,,1985.0,Maroondah,-37.80526,145.24628,4407.0,"(20, 30]",2017-01-01,104.11764705882354
8916,8936,Rockbank,2,h,340000.0,23.8,3335.0,1.0,0.0,609.0,,,Melton,-37.73289000000001,144.66615,538.0,"(20, 30]",2017-01-01,137.33333333333334
8917,8937,Rowville,5,h,870000.0,23.5,3178.0,2.0,2.0,733.0,217.0,1986.0,Knox,-37.91894,145.24305,11667.0,"(20, 30]",2017-01-01,81.8780487804878
8918,8938,Sandringham,2,u,643500.0,15.2,3191.0,1.0,1.0,0.0,67.0,1970.0,Bayside,-37.95236,145.00737,4497.0,"(10, 20]",2017-01-01,195.72
8919,8939,Seaford,3,u,572000.0,35.4,3198.0,2.0,2.0,264.0,127.0,2002.0,Frankston,-38.10422,145.14158999999995,8077.0,"(30, 40]",2017-01-01,110.0
8920,8940,Seddon,2,h,750000.0,5.1,3011.0,1.0,1.0,104.0,,,Maribyrnong,-37.80601,144.89663000000004,2417.0,"(0, 10]",2017-01-01,95.6010101010101
8921,8941,Seddon,2,h,850000.0,5.1,3011.0,1.0,1.0,152.0,91.0,1910.0,Maribyrnong,-37.80697,144.8928,2417.0,"(0, 10]",2017-01-01,95.6010101010101
8922,8942,Skye,4,h,640000.0,34.7,3977.0,2.0,2.0,631.0,,,Frankston,-38.10542,145.19951,2756.0,"(30, 40]",2017-01-01,92.95555555555555
8923,8943,South Morang,4,h,600000.0,20.5,3752.0,2.0,2.0,505.0,222.0,2009.0,Whittlesea,-37.61957,145.0948,7969.0,"(20, 30]",2017-01-01,63.90909090909091
8924,8944,South Morang,3,u,386000.0,20.5,3752.0,1.0,1.0,216.0,,,Whittlesea,-37.644909999999996,145.09233,7969.0,"(20, 30]",2017-01-01,63.90909090909091
8925,8945,South Yarra,2,u,857000.0,2.7,3141.0,2.0,2.0,0.0,,2000.0,Stonnington,-37.83613,144.99661,14887.0,"(0, 10]",2017-01-01,157.91259931895573
8926,8946,South Yarra,2,h,1160000.0,2.7,3141.0,1.0,0.0,140.0,,,Stonnington,-37.84369,144.98914,14887.0,"(0, 10]",2017-01-01,157.91259931895573
8927,8947,South Yarra,3,u,1235000.0,2.7,3141.0,2.0,1.0,0.0,120.0,,Stonnington,-37.84024,145.00038999999995,14887.0,"(0, 10]",2017-01-01,157.91259931895573
8928,8948,Springvale,3,h,752500.0,20.8,3171.0,1.0,2.0,623.0,99.0,1950.0,Greater Dandenong,-37.94106,145.16193,7412.0,"(20, 30]",2017-01-01,67.85714285714286
8929,8949,St Albans,3,h,565000.0,14.0,3021.0,1.0,2.0,614.0,110.0,1975.0,Brimbank,-37.730740000000004,144.78925,14042.0,"(10, 20]",2017-01-01,81.65
8930,8950,St Albans,3,h,610000.0,14.0,3021.0,1.0,2.0,563.0,171.0,1989.0,Brimbank,-37.7627,144.81107,14042.0,"(10, 20]",2017-01-01,81.65
8931,8951,St Kilda,1,u,350000.0,5.0,3182.0,1.0,1.0,0.0,41.0,2005.0,Port Phillip,-37.8614,144.97406999999995,13240.0,"(0, 10]",2017-01-01,147.7295154185022
8932,8952,St Kilda,2,u,525000.0,5.0,3182.0,1.0,1.0,0.0,60.0,1970.0,Port Phillip,-37.87174,144.98286000000004,13240.0,"(0, 10]",2017-01-01,147.7295154185022
8933,8953,St Kilda,1,u,517500.0,5.0,3182.0,1.0,0.0,980.0,74.0,1920.0,Port Phillip,-37.85954,144.98869,13240.0,"(0, 10]",2017-01-01,147.7295154185022
8934,8954,St Kilda,2,u,365000.0,5.0,3182.0,1.0,1.0,881.0,49.0,1993.0,Port Phillip,-37.86476,144.97826,13240.0,"(0, 10]",2017-01-01,147.7295154185022
8935,8955,St Kilda,2,u,460000.0,5.0,3182.0,1.0,1.0,0.0,,,Port Phillip,-37.85709,144.9873,13240.0,"(0, 10]",2017-01-01,147.7295154185022
8936,8956,Strathmore,2,h,646000.0,8.2,3041.0,1.0,1.0,184.0,,1990.0,Moonee Valley,-37.7404,144.90835,3284.0,"(0, 10]",2017-01-01,106.125
8937,8957,Sunbury,4,h,580000.0,31.7,3429.0,2.0,2.0,613.0,221.0,2011.0,Hume,-37.595009999999995,144.70068999999995,14092.0,"(30, 40]",2017-01-01,131.29166666666666
8938,8958,Sunbury,3,h,420000.0,31.7,3429.0,1.0,2.0,466.0,101.0,1985.0,Hume,-37.57282,144.70553,14092.0,"(30, 40]",2017-01-01,131.29166666666666
8939,8959,Sunbury,3,h,650000.0,31.7,3429.0,3.0,1.0,852.0,,1960.0,Hume,-37.586890000000004,144.72865,14092.0,"(30, 40]",2017-01-01,131.29166666666666
8940,8960,Sunshine,3,t,525000.0,10.5,3020.0,2.0,1.0,177.0,,,Brimbank,-37.79408,144.82613999999995,3755.0,"(10, 20]",2017-01-01,69.55555555555556
8941,8961,Sunshine North,3,h,780000.0,10.5,3020.0,1.0,2.0,690.0,,,Brimbank,-37.77176,144.84062,4217.0,"(10, 20]",2017-01-01,69.55555555555556
8942,8962,Sunshine West,4,h,765000.0,10.5,3020.0,2.0,2.0,690.0,,,Brimbank,-37.7875,144.80983999999995,6763.0,"(10, 20]",2017-01-01,69.55555555555556
8943,8963,Surrey Hills,3,h,2100000.0,10.2,3127.0,1.0,9.0,841.0,124.0,1960.0,Whitehorse,-37.83729,145.10929,5457.0,"(10, 20]",2017-01-01,86.41176470588235
8944,8964,Surrey Hills,3,h,1385000.0,10.2,3127.0,2.0,1.0,385.0,,1993.0,Whitehorse,-37.82886,145.10093,5457.0,"(10, 20]",2017-01-01,86.41176470588235
8945,8965,Tarneit,3,h,451500.0,18.4,3029.0,1.0,1.0,346.0,,,Wyndham,-37.841229999999996,144.69648999999995,10160.0,"(10, 20]",2017-01-01,76.15044247787611
8946,8966,Tarneit,3,h,526000.0,18.4,3029.0,2.0,2.0,407.0,146.0,2010.0,Wyndham,-37.83867,144.7034,10160.0,"(10, 20]",2017-01-01,76.15044247787611
8947,8967,Taylors Hill,4,h,605500.0,18.0,3037.0,2.0,2.0,724.0,193.0,2002.0,Melton,-37.71071,144.74962,4242.0,"(10, 20]",2017-01-01,66.4375
8948,8968,Taylors Lakes,3,h,427500.0,15.5,3038.0,2.0,2.0,189.0,,,Brimbank,-37.70308,144.79953999999995,5336.0,"(10, 20]",2017-01-01,91.0
8949,8969,Templestowe Lower,5,h,1705000.0,12.4,3107.0,4.0,2.0,968.0,353.0,1970.0,Manningham,-37.77083,145.11516,5420.0,"(10, 20]",2017-01-01,228.26315789473685
8950,8970,The Basin,3,h,551200.0,27.0,3154.0,1.0,2.0,1007.0,,,Knox,-37.86387,145.31762,1690.0,"(20, 30]",2017-01-01,107.14285714285714
8951,8971,Thomastown,3,u,542000.0,15.3,3074.0,2.0,2.0,213.0,,,Whittlesea,-37.677479999999996,145.01791,7955.0,"(10, 20]",2017-01-01,82.5
8952,8972,Thornbury,4,h,2070000.0,7.0,3071.0,3.0,2.0,530.0,251.0,2016.0,Darebin,-37.762809999999995,145.01986000000005,8870.0,"(0, 10]",2017-01-01,125.00877192982456
8953,8973,Toorak,6,h,2800000.0,4.1,3142.0,2.0,2.0,581.0,,,Stonnington,-37.83195,145.01215,7217.0,"(0, 10]",2017-01-01,244.5
8954,8974,Truganina,2,t,385000.0,18.4,3029.0,1.0,1.0,206.0,,,Wyndham,-37.84219,144.71155,5811.0,"(10, 20]",2017-01-01,76.15044247787611
8955,8975,Tullamarine,3,h,500000.0,12.9,3043.0,1.0,1.0,268.0,,,Hume,-37.70367,144.88081,3296.0,"(10, 20]",2017-01-01,114.82758620689656
8956,8976,Tullamarine,4,h,821000.0,12.9,3043.0,1.0,6.0,763.0,,,Hume,-37.69048,144.87312,3296.0,"(10, 20]",2017-01-01,114.82758620689656
8957,8977,Vermont,3,t,917000.0,17.2,3133.0,2.0,2.0,260.0,,2004.0,Whitehorse,-37.830999999999996,145.19843999999995,4181.0,"(10, 20]",2017-01-01,76.18181818181819
8958,8978,Viewbank,4,h,1115000.0,8.9,3084.0,2.0,2.0,592.0,,,Banyule,-37.73789,145.08952,2698.0,"(0, 10]",2017-01-01,127.20833333333333
8959,8979,Viewbank,3,h,905000.0,8.9,3084.0,2.0,2.0,331.0,166.0,2001.0,Banyule,-37.73298,145.08893999999995,2698.0,"(0, 10]",2017-01-01,127.20833333333333
8960,8980,Wantirna,2,h,450000.0,14.7,3152.0,2.0,2.0,74.0,,,Knox,-37.84646,145.22591,5424.0,"(10, 20]",2017-01-01,92.3125
8961,8981,Wantirna South,3,h,1015000.0,14.7,3152.0,2.0,2.0,550.0,,,Knox,-37.88695,145.21891000000005,7082.0,"(10, 20]",2017-01-01,92.3125
8962,8982,Werribee,3,h,510000.0,14.7,3030.0,2.0,2.0,658.0,125.0,1984.0,Wyndham,-37.88688,144.67244,16166.0,"(10, 20]",2017-01-01,115.74806201550388
8963,8983,Werribee,4,h,645000.0,14.7,3030.0,2.0,2.0,702.0,,,Wyndham,-37.8967,144.65264,16166.0,"(10, 20]",2017-01-01,115.74806201550388
8964,8984,Werribee,3,h,427000.0,14.7,3030.0,1.0,2.0,637.0,,,Wyndham,-37.91165,144.67241,16166.0,"(10, 20]",2017-01-01,115.74806201550388
8965,8985,West Footscray,3,h,845000.0,6.4,3012.0,1.0,2.0,422.0,109.0,1950.0,Maribyrnong,-37.796440000000004,144.86388,5058.0,"(0, 10]",2017-01-01,112.63157894736842
8966,8986,West Footscray,2,h,876000.0,6.4,3012.0,1.0,1.0,369.0,,,Maribyrnong,-37.79205,144.87142,5058.0,"(0, 10]",2017-01-01,112.63157894736842
8967,8987,Westmeadows,3,h,578000.0,16.5,3049.0,2.0,1.0,308.0,,,Hume,-37.67485,144.88995,2474.0,"(10, 20]",2017-01-01,92.28571428571429
8968,8988,Williams Landing,4,h,510000.0,17.6,3027.0,2.0,2.0,443.0,443.0,,Wyndham,-37.8543,144.74437,1999.0,"(10, 20]",2017-01-01,141.64102564102564
8969,8989,Wollert,2,u,390000.0,25.5,3750.0,1.0,1.0,197.0,,,Whittlesea,-37.61401,145.03301000000005,2940.0,"(20, 30]",2017-01-01,43.5
8970,8990,Wollert,4,h,525000.0,25.5,3750.0,2.0,2.0,415.0,167.13,,Whittlesea,-37.6161,145.03937,2940.0,"(20, 30]",2017-01-01,43.5
8971,8991,Wyndham Vale,3,h,480000.0,27.2,3024.0,1.0,2.0,743.0,110.0,1990.0,Wyndham,-37.89757,144.63041,5262.0,"(20, 30]",2017-01-01,75.66666666666667
8972,8992,Yarraville,4,h,1000000.0,6.3,3013.0,2.0,2.0,438.0,,,Maribyrnong,-37.81789000000001,144.86744,6543.0,"(0, 10]",2017-01-01,135.609756097561
8973,8993,Yarraville,3,h,1240000.0,6.3,3013.0,3.0,6.0,668.0,,1990.0,Maribyrnong,-37.81381,144.87438,6543.0,"(0, 10]",2017-01-01,135.609756097561
8974,8994,Yarraville,3,h,1115000.0,6.3,3013.0,1.0,2.0,446.0,115.0,,Maribyrnong,-37.82004000000001,144.87174,6543.0,"(0, 10]",2017-01-01,135.609756097561
8975,8995,Aberfeldie,2,u,507000.0,7.5,3040.0,1.0,1.0,0.0,80.0,1960.0,Moonee Valley,-37.75571,144.90366,1543.0,"(0, 10]",2017-03-01,114.14285714285714
8976,8996,Airport West,3,h,845000.0,10.4,3042.0,1.0,2.0,589.0,,,Moonee Valley,-37.72207,144.87905,3464.0,"(10, 20]",2017-03-01,81.57142857142857
8977,8997,Airport West,3,h,1250000.0,10.4,3042.0,1.0,1.0,773.0,,,Moonee Valley,-37.72265,144.8793,3464.0,"(10, 20]",2017-03-01,81.57142857142857
8978,8998,Airport West,4,h,1026000.0,10.4,3042.0,3.0,2.0,534.0,,,Moonee Valley,-37.72623,144.86773,3464.0,"(10, 20]",2017-03-01,81.57142857142857
8979,8999,Airport West,3,u,850000.0,10.4,3042.0,2.0,1.0,307.0,,,Moonee Valley,-37.72649000000001,144.88488999999996,3464.0,"(10, 20]",2017-03-01,81.57142857142857
8980,9000,Albert Park,2,h,2905000.0,3.0,3206.0,1.0,1.0,254.0,,,Port Phillip,-37.84583,144.95658,3280.0,"(0, 10]",2017-03-01,229.41803278688525
8981,9001,Albert Park,2,h,1380000.0,3.0,3206.0,1.0,1.0,164.0,,,Port Phillip,-37.84763,144.95175,3280.0,"(0, 10]",2017-03-01,229.41803278688525
8982,9002,Albert Park,3,h,2500000.0,3.0,3206.0,2.0,1.0,165.0,148.5,1890.0,Port Phillip,-37.84152,144.95027,3280.0,"(0, 10]",2017-03-01,229.41803278688525
8983,9003,Albert Park,3,h,2120000.0,3.0,3206.0,1.0,2.0,225.0,,,Port Phillip,-37.843959999999996,144.95658999999995,3280.0,"(0, 10]",2017-03-01,229.41803278688525
8984,9004,Albert Park,2,h,2015000.0,3.0,3206.0,1.0,2.0,178.0,,,Port Phillip,-37.84098,144.95115,3280.0,"(0, 10]",2017-03-01,229.41803278688525
8985,9005,Albion,3,h,787000.0,10.5,3020.0,1.0,3.0,716.0,111.0,1955.0,Brimbank,-37.77917,144.81407,2185.0,"(10, 20]",2017-03-01,69.55555555555556
8986,9006,Alphington,4,h,2220000.0,5.7,3078.0,2.0,3.0,580.0,184.0,1930.0,Darebin,-37.77227,145.0284,2211.0,"(0, 10]",2017-03-01,111.20270270270271
8987,9007,Altona,2,u,540000.0,11.0,3018.0,1.0,1.0,132.0,,1980.0,Hobsons Bay,-37.86444,144.82304,5301.0,"(10, 20]",2017-03-01,85.62162162162163
8988,9008,Altona North,3,h,585000.0,9.4,3025.0,1.0,1.0,402.0,,,Hobsons Bay,-37.83012,144.84818,5132.0,"(0, 10]",2017-03-01,113.76470588235294
8989,9009,Armadale,2,u,700500.0,6.3,3143.0,1.0,1.0,0.0,,,Stonnington,-37.85385,145.0284,4836.0,"(0, 10]",2017-03-01,192.46376811594203
8990,9010,Armadale,3,h,2385000.0,6.3,3143.0,1.0,0.0,256.0,130.0,1910.0,Stonnington,-37.85911,145.01783,4836.0,"(0, 10]",2017-03-01,192.46376811594203
8991,9011,Ascot Vale,3,h,1500000.0,4.3,3032.0,3.0,1.0,382.0,218.0,2008.0,Moonee Valley,-37.772059999999996,144.90397,6567.0,"(0, 10]",2017-03-01,111.61363636363636
8992,9012,Ashburton,4,t,1655000.0,10.2,3147.0,3.0,2.0,510.0,240.0,2013.0,Boroondara,-37.87159000000001,145.0795,3052.0,"(10, 20]",2017-03-01,82.75862068965517
8993,9013,Ashburton,4,h,1800000.0,10.2,3147.0,2.0,2.0,682.0,,,Boroondara,-37.8621,145.08588,3052.0,"(10, 20]",2017-03-01,82.75862068965517
8994,9014,Ashburton,2,h,1880000.0,10.2,3147.0,2.0,2.0,627.0,,,Boroondara,-37.862359999999995,145.08787,3052.0,"(10, 20]",2017-03-01,82.75862068965517
8995,9015,Ashburton,4,h,2405000.0,10.2,3147.0,2.0,2.0,604.0,125.0,1930.0,Boroondara,-37.86513,145.07918999999995,3052.0,"(10, 20]",2017-03-01,82.75862068965517
8996,9016,Avondale Heights,3,h,1000000.0,9.5,3034.0,1.0,1.0,723.0,,,Moonee Valley,-37.772220000000004,144.85412,4502.0,"(0, 10]",2017-03-01,127.25
8997,9017,Avondale Heights,5,h,945000.0,9.5,3034.0,2.0,1.0,570.0,,1950.0,Moonee Valley,-37.76848,144.86293999999995,4502.0,"(0, 10]",2017-03-01,127.25
8998,9018,Balaclava,1,u,290000.0,6.4,3183.0,1.0,1.0,880.0,,,Port Phillip,-37.86752,144.99668,2952.0,"(0, 10]",2017-03-01,127.51840490797547
8999,9019,Balwyn,3,t,1810000.0,7.9,3103.0,2.0,2.0,400.0,,,Boroondara,-37.80511,145.08972,5682.0,"(0, 10]",2017-03-01,105.26315789473684
9000,9020,Balwyn North,4,h,1593000.0,9.7,3104.0,3.0,2.0,598.0,,,Boroondara,-37.781420000000004,145.09226999999996,7809.0,"(0, 10]",2017-03-01,97.26829268292683
9001,9021,Balwyn North,5,h,3100000.0,9.7,3104.0,3.0,2.0,616.0,355.0,,Boroondara,-37.80004,145.09869,7809.0,"(0, 10]",2017-03-01,97.26829268292683
9002,9022,Bayswater,5,h,930000.0,23.2,3153.0,2.0,2.0,992.0,198.0,1970.0,Knox,-37.84613,145.25606000000005,5030.0,"(20, 30]",2017-03-01,91.75
9003,9023,Bayswater,3,h,700000.0,23.2,3153.0,2.0,1.0,509.0,140.0,1980.0,Knox,-37.84823,145.26673,5030.0,"(20, 30]",2017-03-01,91.75
9004,9024,Bayswater,4,t,860000.0,23.2,3153.0,3.0,2.0,304.0,155.0,1970.0,Knox,-37.8543,145.25253,5030.0,"(20, 30]",2017-03-01,91.75
9005,9025,Beaumaris,2,h,1470000.0,17.3,3193.0,1.0,4.0,633.0,116.0,1960.0,Bayside,-37.98489,145.04116000000005,5366.0,"(10, 20]",2017-03-01,215.92857142857142
9006,9026,Beaumaris,6,h,1660000.0,17.3,3193.0,3.0,4.0,730.0,,,Bayside,-37.98825,145.03226999999995,5366.0,"(10, 20]",2017-03-01,215.92857142857142
9007,9027,Bentleigh,4,h,1600000.0,11.4,3204.0,2.0,2.0,604.0,,,Glen Eira,-37.92135,145.02917,6795.0,"(10, 20]",2017-03-01,114.6125
9008,9028,Bentleigh,4,t,1200000.0,11.4,3204.0,2.0,2.0,293.0,226.0,2012.0,Glen Eira,-37.925940000000004,145.03184,6795.0,"(10, 20]",2017-03-01,114.6125
9009,9029,Bentleigh East,3,h,1185000.0,13.8,3165.0,2.0,2.0,644.0,145.0,,Glen Eira,-37.923320000000004,145.07483,10969.0,"(10, 20]",2017-03-01,113.03921568627452
9010,9030,Bentleigh East,4,h,1460000.0,13.8,3165.0,1.0,2.0,722.0,,1955.0,Glen Eira,-37.913109999999996,145.06496,10969.0,"(10, 20]",2017-03-01,113.03921568627452
